DataHora;Tipo;xid;pointName;alarmLevel;Mensagem
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 29 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 33 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 34 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 36 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 35 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 37 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 38 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 39 - Relógio interno desajustado|
2026-07-08 05:37:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 40 - Relógio interno desajustado|
2026-07-08 05:37:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 32 - Relógio interno desajustado|
2026-07-08 05:37:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 27 - Relógio interno desajustado|
2026-07-08 05:37:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 30 - Relógio interno desajustado|
2026-07-08 05:37:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 31 - Relógio interno desajustado|
2026-07-08 05:33:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-08 05:30:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Inversor 2.5 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Inversor 2.3 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Inversor 1.3 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Inversor 2.3 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Inversor 1.5 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Inversor 1.4 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Inversor 2.1 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Inversor 2.4 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Inversor 2.4 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Inversor 1.4 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Inversor 1.2 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Inversor 2.1 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Inversor 1.1 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Inversor 2.2 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Inversor 1.3 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:30:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Inversor 1.5 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:29:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Inversor 2.2 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:29:46.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 05:29:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Inversor 1.1 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:29:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Inversor 2.5 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:29:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Inversor 1.2 - Falta de Energia na Rede (Alarme Atuado)|
2026-07-08 05:28:36.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 41 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 44 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 45 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 46 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 47 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 48 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 43 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 42 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 1 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 2 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 3 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 4 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 5 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 6 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 7 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 8 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 9 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 10 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 12 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 13 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 11 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 14 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 15 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 16 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 17 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 18 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 19 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 21 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 20 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 22 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 23 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 24 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 25 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 26 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 27 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 28 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 29 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 30 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 31 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 33 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 32 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 34 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 35 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 36 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 37 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 38 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 39 - Relógio interno desajustado|
2026-07-08 05:28:01.6060;DATASOURCE;;;3;common.default|UFV Gravatá - NCU 1 - Tracker 40 - Relógio interno desajustado|
2026-07-08 05:18:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-08 05:16:01.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 05:06:56.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 05:01:51.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 05:00:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-08 04:55:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Master - Alarme de Direção do Vento|
2026-07-08 04:55:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Master - Alarme de Segurança contra Vento|
2026-07-08 04:55:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Master - Falha de Comunicação com a unidade RSU|
2026-07-08 04:45:41.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 04:39:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 04:28:26.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 04:19:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 04:10:41.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 04:05:16.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 04:04:56.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 03:58:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 03:50:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 03:42:41.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 03:38:41.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 03:35:11.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 03:27:36.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 03:27:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 03:14:56.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 03:12:36.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 03:09:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 03:06:51.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 03:02:51.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 03:01:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 02:54:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 02:54:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - NCU 1 - Tracker 32 - Falha de comunicação geral|
2026-07-08 02:47:36.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 02:42:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 02:37:46.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 02:37:36.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 02:35:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 02:19:46.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 02:12:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 02:09:56.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 02:08:46.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 02:07:31.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 02:01:46.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 01:56:01.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 01:46:11.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-08 01:46:11.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 01:45:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 01:35:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 01:31:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-08 01:27:41.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 01:21:36.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 01:05:01.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 01:04:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 01:01:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 8 - Falha de comunicação geral|
2026-07-08 00:58:11.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 00:57:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 00:55:46.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 00:51:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-08 00:46:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 30 - Falha de comunicação geral|
2026-07-08 00:38:26.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 00:27:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-08 00:16:41.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-08 00:15:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-08 00:01:56.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 23:59:06.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-07 23:46:06.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 23:43:26.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-07 23:40:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 23:32:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-07 23:27:56.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 23:25:41.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 23:25:16.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-07 23:24:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-07 23:20:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 23:07:31.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-07 23:06:21.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 23:03:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 22:51:01.6060;DATASOURCE;;;1;common.default|UFV Iramaia - Skid 1 - Trafo 1 - FAN 2 Ligado|
2026-07-07 22:49:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 22:47:46.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 22:41:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 22:31:36.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 22:25:46.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 22:18:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 22:08:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 22:06:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-07 22:01:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 21:57:01.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 21:43:01.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 21:38:51.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 21:27:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 21:26:56.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - Cabine Geral - Multimedidor - Falha de Comunicação|
2026-07-07 21:22:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:22:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:22:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:22:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:20:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:20:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:20:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:20:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:19:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:17:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 21:16:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:16:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:16:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:16:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:11:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:11:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:10:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:08:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:08:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:08:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:08:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:05:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 21:04:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 21:04:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
